seed,approach,component,weight,mean,variance,bic
47,zero_mean,1,0.778126302395034,0.0,0.4094155296429342,30123.23819743822
47,zero_mean,2,0.015726610945096267,0.0,388759.17224536714,30123.23819743822
47,zero_mean,3,0.20614708665987308,0.0,25.03842455085418,30123.23819743822
47,sklearn,1,0.9167687773040272,0.006551200973670565,1.0617531226502372,33150.62399298859
47,sklearn,2,0.00012500000000000038,6660.525312924973,1.0968575477600097e-06,33150.62399298859
47,sklearn,3,0.0831062226959728,-2.6863422258638257,6888.131578461098,33150.62399298859
